Name,fs,RAh,RAm,RAs,DE_,DEd,DEm,DEs,GLON,GLAT,Vmag,b_y,Hbeta,E(b-y),logTe,[Fe/H],Dist,VMAG,dVMag,Age,clAge,chAge,mass,clmass,chmass,RVel,meRVel,e_RVel,o_RVel,dT,P(chi2),vsini,pmRA,pmDE,e_pm,plx,e_plx,UVel,VVel,WVel,Rgal,zgal,Rmin,Rmax,ecc,zmax,RA,DEC,X,Y,Z,ObjType,SpecType,Teff,R_xy,w_vmax
HD 35863, ,5,33,2.9,+,68,0,46,145,18,6.807,0.261,2.672,0.0,3.825,-0.5,58,2.97,1.0,2.3,1.9,2.7,1.3,1.26,1.34,33.8,0.5,0.6,2,804,0.401,14,3,-190,1,17.1,0.7,-59,-15,-12,8.045,0.018,6.68,9.07,0.15,0.08,83.26208333333332,68.01277777777777,-45.18547,31.639214,17.922987,PM*,F,6683.439175686149,55.16127773772736,3.3763631364056964e-07
HD 35887, ,5,27,10.0,-,16,31,25,219,-26,7.354,0.305,2.643,-0.009,3.804,-0.07,64,3.32,0.72,2.6,2.0,3.1,1.3,1.24,1.35,-21.9,0.3,0.3,2,974,0.365,8,-17,-122,2,15.6,0.9,42,-8,-8,8.045,-0.028,6.86,9.37,0.15,0.03,81.79166666666667,-16.52361111111111,-44.70363,-36.200283,-28.055754,PM*,F,6367.955209079156,57.52282177064151,5.475819826973227e-07
HD 35949, ,5,25,11.0,-,54,19,4,262,-34,7.149,0.271,2.664,-0.013,3.829,0.08,147,1.31,2.06,0.9,0.8,1.0,1.98,1.91,2.08,24.0,0.4,0.7,5,1427,0.671,30,1,39,2,6.8,0.6,-30,-16,-13,8.017,-0.083,7.15,8.28,0.07,0.12,81.29583333333332,-54.31777777777778,-16.96084,-120.68251,-82.201355,*,F,6745.280276979222,121.86852880627426,3.40760423986038e-08
HD 36066, ,5,32,33.8,+,57,13,15,154,13,6.4,0.376,2.601,-0.009,3.769,-0.11,44,3.19,1.69,4.4,4.1,4.9,1.22,1.18,1.28,33.0,0.2,0.1,3,487,0.894,4,111,-225,1,22.8,0.8,-52,-33,3,8.039,0.01,6.11,8.57,0.17,0.16,83.14083333333332,57.22083333333334,-38.533356,18.793972,9.897846,PM*,F,5874.893525297769,42.872286015088115,4.5756115747093316e-07
HD 36108, ,5,28,21.0,-,22,26,2,225,-28,6.789,0.378,2.596,0.005,3.763,-0.32,35,4.05,1.16,10.4,8.8,12.2,0.99,0.96,1.02,28.5,0.2,0.1,4,757,0.952,3,-138,148,2,28.3,0.8,-36,9,-25,8.022,-0.016,7.73,9.35,0.09,0.28,82.08749999999999,-22.433888888888887,-21.85184,-21.851835,-16.431505,PM*,F,5794.286964268809,30.90316495527319,1.5012366207760376e-06
HD 36215, ,5,31,22.7,+,27,46,8,179,-3,7.423,0.391,2.603,0.011,3.765,-0.01,86,2.75,2.14,3.2,2.5,3.7,1.35,1.29,1.48,-17.8,0.6,0.9,2,1115,0.015,7,29,-42,2,11.6,0.9,17,-21,1,8.086,-0.005,6.86,8.44,0.1,0.13,82.84458333333332,27.76888888888889,-85.869064,1.4988544,-4.5008926,PM*,F,5821.032177708716,85.88214434181586,2.4914326408057216e-07
HD 36406, ,5,32,22.0,+,19,7,20,187,-8,7.483,0.341,2.627,0.009,3.786,-0.39,122,2.05,2.69,2.1,1.8,2.6,1.48,1.37,1.6,-48.0,0.2,0.2,3,2605,0.798,6,-17,-65,2,8.2,0.9,54,-20,-21,8.12,-0.016,6.33,9.48,0.2,0.24,83.09166666666665,19.122222222222224,-119.912186,-14.723351,-16.979118,PM*,F,6109.420249055721,120.81270386829274,9.472162716812682e-08
HD 36667, ,5,33,59.9,+,15,35,4,190,-9,7.314,0.38,2.591,0.002,3.762,-0.38,57,3.52,1.76,7.2,6.1,8.3,1.07,1.01,1.12,-16.3,0.3,0.1,2,802,0.837,3,-51,-28,2,17.4,1.1,18,4,-13,8.056,-0.009,7.64,9.17,0.09,0.09,83.49958333333332,15.584444444444443,-55.44294,-9.77609,-8.916765,PM*,F,5780.960474057181,56.29823737499869,7.218536386028226e-07
HD 36724, ,5,34,58.5,+,26,58,20,180,-3,7.577,0.355,2.629,0.021,3.789,-0.12,86,2.81,1.62,2.5,2.2,2.9,1.39,1.32,1.47,-26.4,0.2,0.1,2,705,0.713,6,23,-99,2,11.6,1.1,27,-39,-13,8.086,-0.005,5.93,8.46,0.18,0.08,83.74374999999999,26.97222222222222,-85.88214,-7.508055e-06,-4.5008926,PM*,F,6151.7687270986835,85.88214000000033,2.706756260487269e-07
HD 36756, ,5,36,11.1,+,44,19,35,166,7,7.246,0.309,2.634,-0.001,3.797,-0.49,67,3.13,1.44,4.4,2.7,5.1,1.16,1.11,1.27,17.3,0.5,0.3,2,357,0.667,14,-103,4,2,15.0,0.9,-15,23,-25,8.064,0.008,8.06,10.05,0.11,0.31,84.04624999999999,44.32638888888889,-64.525246,16.087948,8.165246,PM*,F,6266.138646723356,66.50059730717626,4.2116197144500654e-07
HD 36767, ,5,25,19.0,-,75,41,32,287,-32,7.165,0.345,2.617,-0.001,3.78,-0.23,36,4.41,0.32,5.5,0.0,8.9,1.02,0.96,1.1,46.0,0.1,0.2,6,2910,0.879,4,-104,-309,2,28.1,0.6,62,-20,-29,7.991,-0.019,6.11,9.6,0.22,0.39,81.32916666666667,-75.69222222222223,8.926022,-29.19573,-19.077093,PM*,F,6025.595860743575,30.52973172134639,2.468591049058858e-06
HD 37574, ,5,40,57.8,+,32,53,45,176,1,6.738,0.314,2.65,0.011,3.8,-0.2,62,2.77,1.48,2.4,2.2,2.6,1.4,1.35,1.46,-4.7,0.4,0.5,2,640,0.238,10,-1,-3,2,16.1,0.9,5,-1,-1,8.062,0.001,7.83,8.6,0.05,0.1,85.24083333333333,32.895833333333336,-61.839554,4.324242,1.0820491,*,F,6309.57344480193,61.99055982803736,2.561233360432562e-07
HD 37588, ,5,40,17.6,+,16,23,34,190,-8,7.369,0.327,2.641,0.011,3.79,-0.27,56,3.62,0.92,3.8,3.0,6.6,1.11,1.06,1.19,-58.6,0.3,0.2,2,1487,0.629,9,54,-164,2,17.8,1.1,66,-34,-3,8.055,-0.007,5.63,9.46,0.25,0.07,85.07333333333332,16.392777777777777,-54.612522,-9.629664,-7.793694,PM*,F,6165.9500186148225,55.45500868229469,8.28798869352533e-07
HD 37648, ,5,41,5.4,+,24,21,0,183,-3,7.61,0.322,2.622,-0.017,3.794,-0.1,58,3.8,0.49,3.5,2.0,4.5,1.17,1.1,1.23,-2.0,1.3,0.0,1,0,0.0,40,-12,18,2,17.3,1.2,2,6,0,8.058,-0.003,7.96,8.91,0.06,0.11,85.2725,24.35,-57.841133,-3.031327,-3.0354855,*,F,6223.002851691595,57.920511134697506,1.0627941370414843e-06
HD 37879, ,5,50,26.6,+,75,42,52,138,23,7.609,0.34,0.0,0.0,3.788,0.07,61,3.68,0.59,3.2,2.3,4.1,1.24,1.19,1.29,-29.0,0.4,0.0,1,0,0.0,9,-21,-18,2,16.4,0.8,16,-18,-18,8.042,0.023,6.99,8.41,0.09,0.17,87.61083333333333,75.71444444444445,-41.728172,37.572224,23.834599,*,F,6137.620051647939,56.15080012580195,9.004283284894444e-07
HD 38141, ,5,45,6.7,+,33,37,34,176,2,6.78,0.28,2.67,-0.002,3.819,-0.02,54,3.13,0.54,1.8,1.2,2.3,1.38,1.33,1.42,-8.6,0.6,0.0,1,0,0.0,14,-2,-79,2,18.6,1.0,7,-17,-11,8.054,0.002,7.16,8.24,0.07,0.06,86.27791666666666,33.626111111111115,-53.835648,3.7645545,1.8845727,PM*,F,6591.738952443213,53.96710911437979,4.2116197144500654e-07
HD 38283, ,5,37,2.0,-,73,41,57,285,-31,6.702,0.36,2.612,0.002,3.774,-0.22,38,3.82,1.04,7.6,6.5,8.8,1.06,1.02,1.11,61.3,0.2,0.4,5,1159,0.21,4,138,-108,2,26.5,0.6,30,-61,-8,7.992,-0.02,4.86,8.28,0.26,0.03,84.25833333333333,-73.69916666666667,8.430345,-31.46248,-19.571447,PM*,F,5942.921586155727,32.57235583388811,1.0925696944319081e-06
HD 38294, ,5,43,52.7,-,21,16,47,226,-24,7.108,0.344,2.616,-0.001,3.78,-0.32,43,3.93,0.88,8.2,3.9,9.7,1.05,0.99,1.1,42.2,0.2,0.1,4,3283,0.979,4,196,13,2,23.1,0.8,-30,-47,18,8.028,-0.018,5.69,8.12,0.18,0.42,85.96958333333333,-21.279722222222222,-27.287882,-28.257433,-17.489676,PM*,F,6025.595860743575,39.28245185570031,1.2718888202332512e-06
HD 38382, ,5,44,28.3,-,20,7,35,224,-23,6.34,0.359,2.61,-0.009,3.776,0.0,26,4.31,0.31,4.6,0.7,7.6,1.07,1.02,1.15,37.6,0.2,0.4,4,4740,0.206,3,-18,37,1,39.2,0.7,-28,-20,-15,8.017,-0.01,6.97,8.19,0.08,0.12,86.11791666666666,-20.12638888888889,-17.21605,-16.625347,-10.159009,*,F,5970.352865838366,23.93312642495562,2.1500529222217495e-06
HD 38683, ,5,44,13.6,-,55,41,43,264,-31,7.547,0.356,2.631,0.016,3.781,-0.1,103,2.48,2.11,2.2,1.9,2.5,1.51,1.43,1.57,21.1,0.3,0.1,2,1079,0.958,15,-9,45,2,9.7,0.6,-24,-13,-14,8.01,-0.054,7.36,8.19,0.05,0.11,86.05666666666666,-55.695277777777775,-9.2286215,-87.80458,-53.04892,*,F,6039.4862937638,88.28823094708979,1.7157308092779462e-07
HD 38772, ,5,46,52.6,-,28,53,24,234,-26,7.546,0.349,2.615,0.006,3.777,-0.42,50,4.04,0.93,6.2,4.5,10.9,1.01,0.95,1.06,-11.3,0.2,0.3,4,1516,0.547,4,-71,-113,2,19.9,0.8,29,4,-18,8.027,-0.022,7.41,9.43,0.12,0.17,86.71916666666665,-28.89,-26.414904,-36.356976,-21.918558,PM*,F,5984.115950603199,44.939702460005144,1.4806388821497311e-06
HD 38779, ,5,48,30.8,+,7,33,4,199,-10,7.08,0.259,2.684,0.0,3.832,-0.03,76,2.67,0.73,1.5,1.2,1.8,1.5,1.44,1.55,36.3,0.9,0.4,3,1054,0.893,70,15,-8,2,13.1,0.9,-33,-17,-3,8.071,-0.014,7.12,8.38,0.08,0.06,87.12833333333332,7.551111111111111,-70.76771,-24.367268,-13.197262,*,F,6792.036326171843,74.8453908295489,2.2307410023176203e-07
HD 38827, ,5,47,21.9,-,27,8,4,232,-25,7.167,0.317,2.637,-0.01,3.8,0.06,58,3.33,0.67,2.5,1.8,3.0,1.33,1.29,1.37,56.8,0.2,0.1,2,760,0.684,7,35,-18,1,17.1,0.7,-28,-48,-17,8.033,-0.025,5.63,8.11,0.18,0.15,86.84124999999999,-27.134444444444444,-32.36277,-41.42245,-24.51186,*,F,6309.57344480193,52.565846764561876,5.551996068810809e-07
HD 38940, ,5,46,58.0,-,45,38,50,252,-30,7.406,0.323,2.655,0.018,3.796,-0.1,86,2.73,1.52,2.3,2.1,2.5,1.44,1.39,1.49,39.4,0.3,0.5,2,797,0.204,11,85,129,1,11.6,0.6,-62,-38,18,8.023,-0.043,5.81,8.71,0.2,0.45,86.74166666666666,-45.64722222222222,-23.015034,-70.832954,-43.0,PM*,F,6251.726927756856,74.47817910225298,2.423534184571079e-07
HD 39197, ,5,35,39.4,-,81,36,42,294,-30,7.133,0.31,2.645,0.006,3.798,-0.34,50,3.65,0.77,3.7,2.9,4.3,1.15,1.07,1.2,31.1,0.3,0.4,2,379,0.247,9,-30,31,1,20.1,0.5,4,-23,-23,7.983,-0.025,6.87,8.07,0.08,0.24,83.91416666666665,-81.61166666666666,17.612213,-39.55768,-25.0,*,F,6280.58358813318,43.301271271635535,8.638715069876107e-07
HD 39455, ,5,53,26.8,+,18,10,11,190,-4,7.587,0.321,2.666,0.039,3.826,0.13,228,0.63,2.76,0.0,0.0,0.0,0.0,0.0,0.0,-14.1,0.7,0.6,2,604,0.514,30,-1,-6,2,1.5,1.0,15,-3,-3,8.224,-0.016,7.72,8.97,0.08,0.06,88.36166666666665,18.169722222222223,-223.98921,-39.495358,-15.904475,*,F,6698.846094165266,227.44460754208325,1.3318310936130171e-08
HD 39456, ,5,53,12.5,+,11,48,51,196,-7,7.194,0.313,2.648,0.009,3.798,-0.28,61,3.28,1.09,3.0,2.5,4.9,1.23,1.13,1.29,64.6,0.6,0.9,2,1544,0.056,7,12,-110,2,16.5,1.0,-52,-45,-21,8.058,-0.008,5.61,8.47,0.2,0.21,88.30208333333331,11.814166666666669,-58.19989,-16.688547,-7.43403,PM*,F,6280.58358813318,60.54531193233139,5.181424209225667e-07
HD 39688, ,5,53,30.8,-,16,15,54,221,-20,7.278,0.342,2.625,0.002,3.785,-0.12,55,3.57,0.95,3.6,3.0,6.0,1.15,1.09,1.25,5.2,0.2,0.3,3,3061,0.452,9,-42,-90,2,18.1,0.8,13,-12,-20,8.039,-0.019,7.3,8.44,0.07,0.2,88.37833333333332,-16.265,-39.005726,-33.90716,-18.811108,PM*,F,6095.368972401694,51.68309356117024,7.73480109318936e-07
HD 39888, ,5,55,7.2,-,9,48,35,215,-17,7.333,0.288,2.684,0.024,3.827,0.0,72,2.94,0.54,1.5,1.0,2.0,1.43,1.38,1.48,34.6,0.8,0.6,2,795,0.607,35,9,29,2,13.9,0.9,-33,-13,-3,8.056,-0.021,7.23,8.44,0.08,0.07,88.77999999999999,-9.809722222222224,-56.401848,-39.492996,-21.050762,*,F,6714.288529259523,68.85394099738315,3.239284925294737e-07
HD 39932, ,5,54,6.7,-,35,54,10,242,-26,6.782,0.288,2.663,0.006,3.817,-0.15,109,1.6,2.23,1.2,1.1,1.4,1.8,1.71,1.88,11.3,0.5,0.2,2,796,0.787,26,-58,11,2,9.2,0.6,-11,9,-29,8.046,-0.048,8.04,9.0,0.06,0.38,88.52791666666667,-35.90277777777778,-45.993458,-86.50109,-47.782455,PM*,F,6561.452663029057,97.96854980036126,5.086852559321254e-08
HD 40001, ,5,57,39.7,+,33,15,36,178,4,7.445,0.354,2.639,0.018,3.782,0.04,68,3.3,1.14,3.0,2.6,4.7,1.32,1.25,1.37,-12.9,0.3,0.1,2,695,0.772,9,-31,-50,1,14.8,1.0,11,-9,-17,8.067,0.005,7.45,8.49,0.07,0.15,89.41541666666666,33.26,-67.79304,2.3673818,4.74344,PM*,F,6053.408747539136,67.83436274506138,5.326588534591061e-07
HD 40136, ,5,56,24.2,-,14,10,3,220,-18,3.72,0.221,2.722,0.0,3.85,-0.25,15,2.83,0.46,1.3,0.9,1.8,1.42,1.38,1.47,-1.6,0.2,0.6,13,5940,0.815,17,-42,139,1,66.5,0.7,-6,9,2,8.011,-0.005,8.0,8.94,0.06,0.14,89.10083333333333,-14.1675,-10.928274,-9.16991,-4.635255,PM*,F,7079.457843841381,14.26584810052231,2.7825895508367783e-07
HD 40184, ,5,59,17.0,+,40,2,0,172,8,7.33,0.336,0.0,0.0,3.791,0.03,99,2.35,1.89,1.9,1.6,2.2,1.57,1.49,1.66,2.5,0.3,0.5,2,695,0.242,13,36,-17,1,10.1,1.0,-3,-15,11,8.097,0.014,7.49,8.14,0.04,0.29,89.82083333333333,40.03333333333333,-97.08245,13.644056,13.778137,*,F,6180.164001384158,98.03653585339312,1.433669842704991e-07
HD 40379, ,5,57,33.2,-,18,3,18,224,-20,6.67,0.329,2.648,0.015,3.796,-0.02,87,1.97,2.2,1.5,1.4,1.7,1.71,1.63,1.77,13.9,0.8,0.2,2,796,0.881,35,-13,3,1,11.5,0.8,-11,-6,-9,8.059,-0.029,8.02,8.06,0.0,0.04,89.38833333333332,-18.055,-58.808372,-56.79059,-29.75575,*,F,6251.726927756856,81.75326127952624,8.481040750186614e-08
HD 40483, ,5,56,54.9,-,44,0,32,251,-28,6.653,0.332,2.618,-0.016,3.789,-0.34,53,3.02,1.61,4.1,3.7,4.5,1.29,1.15,1.35,20.6,0.4,0.5,2,795,0.084,7,61,73,1,18.8,0.6,-23,-21,7,8.016,-0.025,7.03,8.11,0.07,0.22,89.22874999999999,-44.00888888888889,-15.23536,-44.246696,-24.881994,PM*,F,6151.7687270986835,46.79622101458638,3.617838282151292e-07
HD 40488, ,6,1,6.2,+,41,56,18,170,9,7.486,0.333,0.0,0.0,3.794,0.09,99,2.51,1.6,2.0,1.7,2.3,1.54,1.47,1.63,13.8,0.6,0.6,2,606,0.436,24,-10,-65,2,10.1,0.9,-20,-21,-16,8.096,0.016,7.09,8.16,0.07,0.13,90.27583333333332,41.93833333333333,-96.29563,16.979528,15.487013,PM*,F,6223.002851691595,97.78114710004012,1.7883361266574799e-07
HD 40530, ,6,0,36.9,+,29,0,18,182,3,7.505,0.246,2.685,-0.006,3.835,-0.24,95,2.61,0.93,1.7,1.4,2.0,1.45,1.38,1.52,54.1,1.5,2.0,2,86,0.16,30,20,-29,2,10.5,1.0,-53,-17,4,8.095,0.005,6.75,8.91,0.14,0.18,90.15375,29.005,-94.81201,-3.3108978,4.971916,*,F,6839.116472814293,94.86980175209678,2.0532846002754932e-07
HD 40650, ,6,2,45.1,+,47,48,34,165,12,6.486,0.366,2.615,0.007,3.77,-0.2,28,4.22,0.72,7.3,4.9,11.6,1.0,0.97,1.07,-77.1,0.2,0.4,3,1266,0.298,4,30,94,2,35.2,0.8,77,-11,-7,8.027,0.006,6.16,10.44,0.26,0.01,90.68791666666664,47.809444444444445,-26.454906,7.088573,5.8215275,PM*,F,5888.43655355589,27.388134632449233,1.8986685204502227e-06
HD 40673, ,5,59,37.2,-,16,47,10,223,-19,7.632,0.262,2.658,-0.015,3.829,-0.26,112,2.38,1.29,1.7,1.5,2.0,1.49,1.41,1.57,93.8,0.2,0.1,2,818,0.764,9,-25,12,2,8.9,1.0,-72,-48,-38,8.078,-0.036,5.32,8.9,0.25,0.58,89.90499999999999,-16.78611111111111,-77.44896,-72.222305,-36.46363,*,F,6745.280276979222,105.89807715248953,1.4943390650469713e-07
HD 40832, ,6,2,55.1,+,32,38,8,179,5,6.24,0.29,2.65,-0.012,3.813,-0.09,50,2.75,1.11,2.0,1.8,2.3,1.45,1.4,1.49,31.9,0.6,0.0,1,0,0.0,19,82,-213,2,20.0,0.9,-34,-53,-5,8.05,0.004,5.38,8.17,0.21,0.04,90.72958333333332,32.635555555555555,-49.80215,0.8693023,4.3577867,PM*,F,6501.296903430909,49.8097363083894,2.4914326408057216e-07
HD 40858, ,6,6,12.0,+,64,4,54,150,20,7.584,0.343,0.0,0.0,3.783,-0.24,81,3.05,1.63,4.2,3.6,4.8,1.2,1.14,1.37,-4.5,0.4,0.0,1,0,0.0,6,32,1,1,12.4,0.8,5,-8,9,8.066,0.027,7.65,8.38,0.05,0.26,91.54999999999998,64.08166666666666,-65.91761,38.057556,27.70363,*,F,6067.363295885053,76.11510281675534,3.770935898212623e-07
HD 40930, ,6,3,21.7,+,31,23,24,180,5,7.071,0.296,2.633,-0.007,3.804,-0.61,69,2.86,1.65,3.7,2.3,4.2,1.28,1.14,1.34,7.4,0.3,0.3,3,1084,0.681,9,-52,18,2,14.4,0.9,-8,13,-12,8.069,0.006,8.07,9.33,0.07,0.07,90.84041666666666,31.39,-68.737434,-6.0092175e-06,6.013746,PM*,F,6367.955209079156,68.73743400000025,2.900341587684856e-07
HD 40979, ,6,4,29.9,+,44,15,37,169,11,6.726,0.365,2.624,0.011,3.773,-0.1,33,4.11,0.67,6.2,3.8,9.2,1.06,1.0,1.12,32.8,0.2,0.4,4,1156,0.22,7,97,-154,1,30.0,0.8,-37,-22,9,8.032,0.006,6.8,8.37,0.1,0.24,91.12458333333332,44.26027777777778,-31.798532,6.1810093,6.2966967,PM*,F,5929.2532458,32.39369557987651,1.6309819319233878e-06
HD 41278, ,6,0,55.3,-,54,57,4,263,-29,7.406,0.297,2.65,-0.004,3.806,-0.23,56,3.67,0.47,3.0,1.6,4.0,1.19,1.13,1.24,18.2,3.3,0.0,1,0,0.0,50,21,7,2,17.9,0.7,-4,-18,-4,8.006,-0.027,7.2,8.03,0.05,0.06,90.23041666666666,-54.95111111111111,-5.9690146,-48.613625,-27.149338,*,F,6397.348354826482,48.978706301163555,8.8807398867034e-07
HD 41304, ,6,4,58.2,+,14,23,18,195,-3,6.718,0.316,2.645,0.005,3.797,-0.22,41,3.67,0.67,3.6,2.7,4.3,1.17,1.09,1.22,39.4,0.4,0.0,1,0,0.0,6,85,-188,1,24.6,0.9,-28,-48,-6,8.039,-0.002,5.6,8.11,0.18,0.02,91.2425,14.388333333333334,-39.548683,-10.597039,-2.1457744,PM*,F,6266.138646723356,40.94380982031362,8.8807398867034e-07
HD 41311, ,6,3,24.9,-,21,47,25,228,-20,7.324,0.259,2.682,0.004,3.83,-0.2,115,2.02,1.58,1.5,1.3,1.7,1.63,1.54,1.71,15.9,0.9,1.2,2,823,0.041,20,2,-85,2,8.7,0.8,25,-37,-21,8.072,-0.039,6.06,8.42,0.16,0.22,90.85374999999998,-21.790277777777774,-72.30938,-80.30767,-39.332314,PM*,F,6760.829753919819,108.06464869148144,9.087598892331775e-08
HD 41476, ,6,11,54.1,+,71,7,50,143,22,7.478,0.314,0.0,0.0,3.795,-0.33,52,3.89,0.59,4.0,2.4,5.4,1.1,1.04,1.16,6.7,0.4,0.0,1,0,0.0,6,-40,27,2,19.2,0.7,-1,13,-4,8.038,0.02,8.0,9.3,0.07,0.05,92.97541666666666,71.13055555555555,-38.50506,29.01565,19.479542,*,F,6237.348354824191,48.21356230902359,1.203508466830401e-06
HD 41640, ,6,7,9.2,+,16,33,21,193,-2,7.348,0.339,2.6,-0.007,3.778,-0.64,36,4.58,0.53,4.0,0.0,10.0,0.95,0.87,1.02,49.1,0.4,0.7,3,717,0.113,6,83,-89,2,28.0,1.0,-43,-31,3,8.035,-0.001,6.31,8.4,0.14,0.16,91.78833333333333,16.555833333333332,-35.055954,-8.093305,-1.2563819,PM*,F,5997.910762555094,35.9780696629647,3.122116826786679e-06
HD 41712, ,6,7,9.3,+,9,9,57,200,-6,6.936,0.286,2.657,-0.006,3.816,-0.13,86,2.26,1.57,1.7,1.5,1.9,1.57,1.49,1.64,-22.8,0.7,0.2,2,752,0.823,26,57,-60,3,11.6,1.0,32,-23,11,8.081,-0.008,6.55,8.73,0.14,0.29,91.78874999999998,9.165833333333332,-80.370865,-29.252602,-8.989448,PM*,F,6546.361740672747,85.52888789536918,1.2660450219290218e-07
HD 41804, ,6,20,24.4,+,80,21,22,134,25,7.538,0.31,0.0,0.0,3.8,-0.19,59,3.68,0.56,3.4,2.2,4.2,1.19,1.12,1.24,-15.8,0.6,0.0,1,0,0.0,14,-10,-100,2,16.9,0.6,-12,-26,-15,8.037,0.025,6.81,8.04,0.08,0.11,95.10166666666665,80.3561111111111,-37.144875,38.464653,24.934479,PM*,F,6309.57344480193,53.472154147519,9.004283284894444e-07
HD 42190, ,6,6,59.7,-,46,12,20,254,-27,6.838,0.282,2.657,-0.017,3.818,0.05,47,3.49,0.13,0.8,0.0,2.1,1.33,1.28,1.37,-0.5,0.3,0.3,2,467,0.459,14,-90,-26,1,21.4,0.6,4,9,-18,8.012,-0.021,7.91,9.08,0.07,0.18,91.74875,-46.20555555555556,-11.542944,-40.255054,-21.337553,PM*,F,6576.578373554205,41.87730804063284,6.925468367376233e-07
HD 42278, ,6,9,36.2,-,5,42,41,213,-12,6.17,0.223,2.694,-0.013,3.851,-0.13,61,2.24,0.93,1.3,1.0,1.5,1.61,1.56,1.67,-2.3,1.2,1.8,2,449,0.041,22,66,2,2,16.4,0.9,3,-7,17,8.05,-0.013,7.69,8.34,0.04,0.4,92.40083333333332,-5.711388888888889,-50.040962,-32.496975,-12.682613,PM*,F,7095.777679633888,59.66700312598304,1.2315417802581031e-07
HD 42548, ,6,11,41.4,+,7,46,43,201,-5,7.317,0.269,2.67,-0.004,3.822,-0.27,73,3.0,0.83,2.2,1.8,2.6,1.33,1.28,1.39,34.7,0.2,0.4,4,1865,0.242,12,-11,77,2,13.7,0.9,-42,11,6,8.068,-0.007,7.68,9.65,0.11,0.22,92.9225,7.778611111111111,-67.89204,-26.061306,-6.3623686,PM*,F,6637.43070401909,72.72221645265796,3.519242145036699e-07
HD 42625, ,6,9,39.5,-,41,58,49,249,-25,7.284,0.303,2.635,-0.009,3.802,-0.44,69,3.08,1.34,2.8,2.4,4.5,1.26,1.14,1.31,-3.6,0.2,0.4,4,712,0.238,10,-47,19,2,14.4,0.6,-6,12,-10,8.022,-0.03,8.01,9.18,0.07,0.06,92.41458333333334,-41.98027777777778,-22.410616,-58.381676,-29.16066,PM*,F,6338.69711256927,62.5352364836692,3.9305122118319165e-07
HD 42853, ,6,10,27.9,-,48,57,23,257,-27,7.653,0.316,2.637,0.001,3.798,-0.23,99,2.67,1.65,2.3,2.1,2.5,1.42,1.37,1.48,1.4,0.9,1.3,2,436,0.01,20,-32,-14,2,10.1,0.6,5,5,-15,8.02,-0.044,7.87,8.86,0.06,0.13,92.61625,-48.95638888888889,-19.842865,-85.94884,-44.945057,*,F,6280.58358813318,88.20965020196954,2.2307410023176203e-07
HD 43288, ,6,15,3.8,-,8,37,37,217,-12,7.566,0.338,2.636,0.02,3.797,-0.21,85,2.82,1.51,2.5,2.2,2.8,1.38,1.31,1.44,26.8,0.2,0.2,2,794,0.592,6,-88,6,2,11.7,0.9,-27,3,-36,8.067,-0.018,7.86,8.92,0.06,0.51,93.76583333333332,-8.626944444444446,-66.4006,-50.03643,-17.672495,PM*,F,6266.138646723356,83.14255232734259,2.744410990922079e-07
HD 43318, ,6,15,34.2,-,0,30,43,209,-8,5.622,0.321,2.631,-0.002,3.795,-0.21,36,2.86,1.51,2.5,2.3,3.7,1.38,1.33,1.43,-39.6,0.1,0.3,5,1549,0.515,4,-157,-219,1,28.0,0.8,49,3,-35,8.031,-0.005,7.01,10.08,0.18,0.54,93.89249999999998,-0.5119444444444444,-31.179886,-17.283295,-5.010232,PM*,F,6237.348354824191,35.64965044751521,2.900341587684856e-07
HD 43382, ,6,17,33.7,+,35,8,57,178,9,6.673,0.3,2.641,-0.001,3.803,-0.48,48,3.26,1.17,3.0,2.5,4.9,1.21,1.11,1.26,-3.1,0.3,0.3,2,1078,0.545,8,69,41,2,20.8,0.9,6,1,17,8.047,0.007,7.83,8.74,0.06,0.42,94.39041666666664,35.149166666666666,-47.38016,1.6545496,7.508855,PM*,F,6353.309318517436,47.409040235006444,5.040216014735024e-07
HD 43452, ,6,14,11.9,-,41,39,37,249,-24,7.701,0.286,2.642,-0.02,3.816,-0.08,147,1.86,1.93,1.4,1.2,1.6,1.7,1.63,1.8,35.8,0.8,1.3,3,1173,0.379,40,-31,46,1,6.8,0.6,-45,-12,-25,8.048,-0.06,7.08,8.78,0.11,0.3,93.54958333333332,-41.66027777777778,-48.125637,-125.37163,-59.790287,PM*,F,6546.361740672747,134.29118565830248,7.285328680848555e-08
HD 43523, ,6,19,4.7,+,47,23,38,167,15,6.825,0.352,0.0,0.0,3.78,0.04,32,4.3,0.19,3.4,0.0,6.3,1.11,1.05,1.17,-16.6,0.4,0.0,1,0,0.0,5,-30,-32,2,31.3,0.8,14,-6,-10,8.03,0.008,7.48,8.61,0.07,0.04,94.76958333333332,47.39388888888889,-30.117414,6.9531546,8.282209,*,F,6025.595860743575,30.90962608862969,2.120553090208746e-06
HD 43621, ,6,20,18.9,+,54,14,59,160,17,7.263,0.254,2.696,0.008,3.836,0.07,108,2.11,1.14,1.2,1.0,1.4,1.67,1.58,1.77,28.7,1.3,2.2,3,1068,0.381,70,-18,-92,2,9.3,1.0,-47,-26,-17,8.097,0.032,6.53,8.59,0.14,0.15,95.07875,54.24972222222223,-97.052315,35.32416,31.576143,PM*,F,6854.882264526614,103.28091850174854,1.0290800286615533e-07
